"Time / Date",Username,Action,"List of Data Changes OR Fields Exported",Record
"2023-07-25 15:55",gsplmoura,"Manage/Design ","Move project field",
"2023-07-25 15:54",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 15:54",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 15:53",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:52",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:52",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 15:51",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:51",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:50",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 15:49",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:48",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:47",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:46",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:45",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:44",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 15:44",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 15:43",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:42",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 15:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:37",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:37",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:37",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 15:36",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 15:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 15:27",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 15:25",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 15:25",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 14:40",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 14:38",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-25 14:15",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 14:15",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 13:58",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 13:57",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 13:56",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 13:55",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 13:54",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 10:25",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 10:22",gsplmoura,"Manage/Design ","Create project field",
"2023-07-25 10:21",gsplmoura,"Manage/Design ","Create data collection instrument",
"2023-07-25 10:15",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 10:15",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:13",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 10:13",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:12",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 10:12",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:10",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 10:09",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:09",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:09",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:08",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:07",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 10:07",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 10:06",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:06",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:05",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:05",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:05",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:04",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:04",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 10:04",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 10:03",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:03",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:03",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:03",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:03",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:02",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:02",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:01",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 10:01",gsplmoura,"Manage/Design ","Rename data collection instrument",
"2023-07-25 10:01",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 09:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:59",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:58",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-25 09:57",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:49",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 09:49",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:48",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:48",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:47",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:47",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:46",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:45",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:45",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:42",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-25 09:42",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 09:42",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-25 09:41",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-25 09:40",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 09:40",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-25 09:35",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 09:27",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-25 09:19",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:14",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-25 09:10",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:10",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:06",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 09:01",gsplmoura,"Manage/Design ","Download data dictionary",
"2023-07-25 08:59",gsplmoura,"Manage/Design ","Copy project as PID=2229 (""(Backup 2023.07.25) Ensaio clínico randomizado: efeito da droga vegetal ",
"2023-07-25 06:22",gsplmoura,"Manage/Design ","Create project field",
"2023-07-25 06:21",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 06:19",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-25 06:17",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-25 06:15",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-25 06:14",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 21:31",gsplmoura,"Manage/Design ","Copy project as PID=2228 (""(Backup 2023.07.24) Ensaio clínico randomizado: efeito da droga vegetal ",
"2023-07-24 19:37",gsplmoura,"Manage/Design ","Create data collection instrument (via instrument ZIP file)",
"2023-07-24 19:09",gsplmoura,"Manage/Design ","Delete data collection instrument",
"2023-07-24 19:07",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-24 16:54",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:52",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:49",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 16:49",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 16:49",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:45",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:44",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:29",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:29",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:26",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:26",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 16:21",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-24 16:21",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-24 16:21",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-24 15:41",gsplmoura,"Manage/Design ","Download instrument ZIP file",
"2023-07-24 15:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:34",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:33",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:33",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:33",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:33",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:32",gsplmoura,"Manage/Design ","Delete section header",
"2023-07-24 15:31",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:25",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:24",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 15:23",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 15:23",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 15:20",gsplmoura,"Manage/Design ","Reorder data collection instruments",
"2023-07-24 14:42",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:41",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:40",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:39",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:39",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:38",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:37",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:36",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:35",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:35",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:35",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 14:34",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:33",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:32",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:32",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:32",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 14:31",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:31",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-24 14:31",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 14:30",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 14:28",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 14:25",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 14:23",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:47",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:46",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:46",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:46",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:45",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:43",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:42",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:36",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:36",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:36",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:36",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:35",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:35",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:34",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:34",gsplmoura,"Manage/Design ","Reorder project fields",
"2023-07-24 13:34",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:33",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:33",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:33",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:32",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:32",gsplmoura,"Manage/Design ","Add/edit branching logic",
"2023-07-24 13:31",gsplmoura,"Manage/Design ","Create project field",
"2023-07-24 13:29",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:29",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:28",gsplmoura,"Manage/Design ","Delete project field",
"2023-07-24 13:27",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:27",gsplmoura,"Manage/Design ","Copy project field",
"2023-07-24 13:27",gsplmoura,"Manage/Design ","Edit project field",
"2023-07-24 13:26",gsplmoura,"Manage/Design ","Edit project field",
